case_id,activity,chamber,time,resource,chunk
24G00206,assegnazione,camera,2024-10-14,1 Commissione permanente (Affari costituzionali,"Assegnato alla 1 Commissione permanente (Affari costituzionali, della Presidenza del Consiglio e Interni), in sede referente, il 14 ottobre 2024, con i pareri del Comitato per la legislazione e delle Commissioni 2 (Giustizia), 3 (Affari esteri e comunitari), 5 (Bilancio, tesoro e programmazione), 9 (Trasporti, poste e telecomunicazioni), 10 (Attività produttive, commercio e turismo), 11 (Lavoro pubblico e privato), 12 (Affari sociali), 13 (Agricoltura), XIV (Politiche dell'Unione europea) e per le Questioni regionali."
24G00206,esame_aula,camera,2024-11-27,,Esaminato in Aula il 25 e 26 novembre 2024 e approvato in Aula il 27 novembre 2024.
24G00206,approvazione,camera,2024-11-27,,Esaminato in Aula il 25 e 26 novembre 2024 e approvato in Aula il 27 novembre 2024.
24G00206,assegnazione,senato,2024-11-27,1 Commissione permanente (Affari costituzionali,"Senato della Repubblica (atto numero 1310): Assegnato alla 1 Commissione permanente (Affari costituzionali, affari della Presidenza del Consiglio e dell'Interno, ordinamento generale dello Stato e della Pubblica amministrazione, editoria, digitalizzazione), in sede referente, il 27 novembre 2024, con i pareri del Comitato per la legislazione e delle Commissioni 2ª (Giustizia), 3ª (Affari esteri e difesa), 4ª (Politiche dell'Unione europea), 5ª (Programmazione economica e bilancio), 7ª (Cultura e patrimonio culturale, istruzione pubblica, ricerca scientifica, spettacolo e sport), 8ª (Ambiente, transizione ecologica, energia, lavori pubblici, comunicazioni, innovazione tecnologica), 9ª (Industria, commercio, turismo, agricoltura e produzione agroalimentare), 10ª (Affari sociali, sanità, lavoro pubblico e privato, previdenza sociale) e per le Questioni regionali."
24G00206,esame_commissione,senato,2024-11-28,Commissione 1ª (Affari costituzionali,"Esaminato dalla Commissione 1ª (Affari costituzionali, affari della Presidenza del Consiglio e dell'Interno, ordinamento generale dello Stato e della Pubblica amministrazione, editoria, digitalizzazione), in sede referente, il 28 novembre 2024 e il 3 dicembre 2024."
24G00206,esame_aula,senato,2024-12-03,,Esaminato in Aula il 3 dicembre 2024 e approvato il 4 dicembre 2024.
24G00206,approvazione,senato,2024-12-04,,Esaminato in Aula il 3 dicembre 2024 e approvato il 4 dicembre 2024.
24G00201,assegnazione,camera,2024-10-18,3 (Affari esteri e comunitari),"Camera dei deputati (atto numero 2100): Assegnato alla 3 (Affari esteri e comunitari), in sede referente, il 18 ottobre 2024, con i pareri delle Commissioni 1 (Affari Costituzionali, della Presidenza del Consiglio e Interni), 2 (Giustizia), 4 (Difesa), 5 (Bilancio, tesoro e programmazione), 6 (Finanze), 10 (Attività produttive, commercio e turismo), 11 (Lavoro pubblico e privato) e XIV (Politiche dell'Unione europea)."
24G00201,esame_commissione,camera,2024-10-22,Commissione 3 (Affari esteri e comunitari),"Esaminato dalla Commissione 3 (Affari esteri e comunitari), in sede referente, il 22 ottobre 2024, il 23 ottobre 2024 e il 6 novembre 2024."
24G00201,esame_aula,camera,2024-11-12,,Esaminato in Aula l'11 novembre 2024 ed approvato definitivamente il 12 novembre 2024.
24G00201,approvazione,camera,2024-11-12,,Esaminato in Aula l'11 novembre 2024 ed approvato definitivamente il 12 novembre 2024.
24G00201,assegnazione,senato,2024-09-19,Commissione 3ª (Affari esteri e difesa),"Assegnato alla Commissione 3ª (Affari esteri e difesa), in sede referente il 19 settembre 2024, con i pareri delle Commissioni 1ª (Affari costituzionali, affari della Presidenza del Consiglio e dell'Interno, ordinamento generale dello Stato e della Pubblica Amministrazione, editoria, digitalizzazione), 2ª (Giustizia), 4ª (Politiche dell'Unione europea), 5ª (Programmazione economica, bilancio), 6ª (Finanze e tesoro), 7ª (Cultura e patrimonio culturale, istruzione pubblica, ricerca scientifica, spettacolo e sport), 8ª (Ambiente, transizione ecologica, energia, lavori pubblici, comunicazioni, innovazione tecnologica), 9ª (Industria, commercio, turismo, agricoltura e produzione agroalimentare) e 10ª (Affari sociali, sanità, lavoro pubblico e privato, previdenza sociale)."
24G00201,esame_commissione,senato,2024-10-16,Commissione 3ª (Affari esteri e difesa),"Esaminato dalla Commissione 3ª (Affari esteri e difesa), in sede referente, il 2 e il 16 ottobre 2024."
24G00201,esame_aula,senato,2024-10-16,,Esaminato in Aula ed approvato il 16 ottobre 2024.
24G00201,approvazione,senato,2024-10-16,,Esaminato in Aula ed approvato il 16 ottobre 2024.
24G00200,assegnazione,camera,2024-05-10,3 (Affari esteri e comunitari),"Camera dei deputati (atto numero 1849): Assegnato alla 3 (Affari esteri e comunitari), in sede referente, il 10 maggio 2024, con i pareri delle Commissioni 1 (Affari Costituzionali, della Presidenza del Consiglio e Interni), 2 (Giustizia), 5 (Bilancio, Tesoro e Programmazione), 6 (Finanze), 10 (Attività produttive, Commercio e Turismo), 11 (Lavoro pubblico e privato) e XIV (Politiche dell'Unione europea)."
24G00200,esame_commissione,camera,2024-05-28,Commissione 3 (Affari esteri e comunitari),"Esaminato dalla Commissione 3 (Affari esteri e comunitari), in sede referente, il 28 maggio 2024, il 18 settembre 2024 e il 2 ottobre 2024."
24G00200,esame_aula,camera,2024-11-04,,Esaminato in Aula il 4 novembre 2024 ed approvato definitivamente il 5 novembre 2024.
24G00200,approvazione,camera,2024-11-05,,Esaminato in Aula il 4 novembre 2024 ed approvato definitivamente il 5 novembre 2024.
24G00200,assegnazione,senato,2024-03-06,Commissione 3ª (Affari esteri e difesa),"Assegnato alla Commissione 3ª (Affari esteri e difesa), in sede referente il 6 marzo 2024, con i pareri delle Commissioni 1ª (Affari costituzionali, affari della Presidenza del Consiglio e dell'Interno, ordinamento generale dello Stato e della Pubblica Amministrazione, editoria, digitalizzazione), 2ª (Giustizia), 4ª (Politiche dell'Unione europea), 5ª (Programmazione economica, bilancio), 6ª (Finanze e tesoro), 8ª (Ambiente, transizione ecologica, energia, lavori pubblici, comunicazioni, innovazione tecnologica), 9ª (Industria, commercio, turismo, agricoltura e produzione agroalimentare) e 10ª ( Affari sociali, sanità, lavoro pubblico e privato, previdenza sociale)."
24G00200,esame_commissione,senato,2024-03-19,Commissione 3ª (Affari esteri e difesa),"Esaminato dalla Commissione 3ª (Affari esteri e difesa), in sede referente, il 19 marzo 2024 ed il 9 aprile 2024."
24G00200,esame_aula,senato,2024-04-30,,Esaminato in Aula ed approvato il 30 aprile 2024.
24G00200,approvazione,senato,2024-04-30,,Esaminato in Aula ed approvato il 30 aprile 2024.
24G00198,assegnazione,camera,2024-09-16,3 (Affari esteri e comunitari),"Camera dei deputati (atto numero 2030): Assegnato alla 3 (Affari esteri e comunitari), in sede referente, il 16 settembre 2024, con i pareri delle Commissioni 1 (Affari costituzionali, della Presidenza del Consiglio e interni), 5 (Bilancio, Tesoro e Programmazione), 6 (Finanze) e XIV (Politiche dell'Unione europea)."
24G00198,esame_commissione,camera,2024-10-23,Commissione 3 (Affari esteri e comunitari),"Esaminato dalla Commissione 3 (Affari esteri e comunitari), in sede referente, il 2 e il 23 ottobre 2024."
24G00198,esame_aula,camera,2024-11-04,,Esaminato in aula il 4 novembre 2024 ed approvato definitivamente il 5 novembre 2024.
24G00198,approvazione,camera,2024-11-05,,Esaminato in aula il 4 novembre 2024 ed approvato definitivamente il 5 novembre 2024.
24G00198,assegnazione,senato,2024-05-14,Commissione 3ª (Affari esteri e difesa),"Assegnato alla Commissione 3ª (Affari esteri e difesa), in sede referente il 14 maggio 2024, con i pareri delle Commissioni 1ª (Affari costituzionali, affari della Presidenza del Consiglio e dell'interno, ordinamento generale dello Stato e della pubblica amministrazione, editoria, digitalizzazione), 2ª (Giustizia), 4ª (Politiche dell'Unione europea), 5ª (Programmazione economica, bilancio) e 6ª (Finanze e tesoro)."
24G00198,esame_commissione,senato,2024-05-21,Commissione 3ª (Affari esteri e difesa),"Esaminato dalla Commissione 3ª (Affari esteri e difesa), in sede referente, il 21 maggio 2024 e l'11 giugno 2024."
24G00199,assegnazione,camera,2023-10-13,9 Commissione (Trasporti,"Assegnato alla 9 Commissione (Trasporti, Poste e Telecomunicazioni), in sede referente, il 13 ottobre 2023, con i pareri delle Commissioni 1 (Affari Costituzionali, della Presidenza del consiglio e interni), 2 (Giustizia), 5 (Bilancio, Tesoro e Programmazione), 6 (Finanze), 7 (Cultura, scienza e istruzione), 8 (Ambiente, Territorio e Lavori pubblici), 10 (Attività produttive, Commercio e Turismo), 12 (Affari sociali), 13 (Agricoltura), XIV (Politiche dell'Unione europea) e per le Questioni regionali."
24G00199,esame_commissione,camera,2023-10-25,9 Commissione (Trasporti,"Esaminato dalla 9 Commissione (Trasporti, Poste e Telecomunicazioni), in sede referente, il 25 ottobre 2023, il 21 e il 29 novembre 2023, il 19 e il 20 dicembre 2023, il 10, l'11, il 17, il 24, il 30 e il 31 gennaio 2024, il 6, il 7, il 14, il 20, il 21 e il 28 febbraio 2024."
24G00199,esame_aula,camera,2024-03-27,,"Esaminato in Aula il 1°, il 5, il 13, il 19, il 21, il 26 e approvato il 27 marzo 2024."
24G00199,approvazione,camera,2024-03-27,,"Esaminato in Aula il 1°, il 5, il 13, il 19, il 21, il 26 e approvato il 27 marzo 2024."
24G00199,assegnazione,senato,2024-04-09,8 Commissione (Ambiente,"Senato della Repubblica (atto numero 1086): Assegnato alla 8 Commissione (Ambiente, transizione ecologica, energia, lavori pubblici, comunicazioni, innovazione tecnologica), in sede referente, il 9 aprile 2024, con i pareri delle Commissioni 1ª (Affari costituzionali, affari della Presidenza del Consiglio e dell'Interno, ordinamento generale dello Stato e della Pubblica Amministrazione, editoria, digitalizzazione), 2ª (Giustizia), 3ª (Affari esteri e difesa), 4ª (Politiche dell'Unione europea), 5ª (Programmazione economica, bilancio) 6ª (Finanze e tesoro), 7ª (Cultura e patrimonio culturale, istruzione pubblica, ricerca scientifica, spettacolo e sport), 9ª (Industria, commercio, turismo, agricoltura e produzione agroalimentare), 10ª (Affari sociali, sanità, lavoro pubblico e privato, previdenza sociale) e per le Questioni regionali."
24G00199,esame_commissione,senato,2024-04-17,8 Commissione (Ambiente,"Esaminato dalla 8 Commissione (Ambiente, transizione ecologica, energia, lavori pubblici, comunicazioni, innovazione tecnologica), in sede referente, il 17 aprile 2024, il 3 e il 17 luglio 2024, l'11 e il 24 settembre 2024, l'8, il 9, il 16 e il 22 ottobre 2024."
24G00199,esame_aula,senato,2024-11-19,,Esaminato in Aula il 19 novembre 2024 e approvato definitivamente il 20 novembre 2024.
24G00199,approvazione,senato,2024-11-20,,Esaminato in Aula il 19 novembre 2024 e approvato definitivamente il 20 novembre 2024.
24G00194,assegnazione,camera,2023-01-27,Commissione 12 (Affari sociali),"Assegnato alla Commissione 12 (Affari sociali), in sede referente, il 27 gennaio 2023, con i pareri delle Commissioni 1 (Affari costituzionali, della Presidenza del Consiglio e Interni), 5 (Bilancio, tesoro e programmazione) e per le Questioni regionali."
24G00194,esame_commissione,camera,2023-04-03,Commissione 12 (Affari sociali),"Esaminato dalla Commissione 12 (Affari sociali), in sede referente, il 3 aprile 2023, il 28 giugno 2023, il 1 agosto 2023, il 14 febbraio 2024, il 13 marzo 2024, il 10 aprile 2024, il 28 e il 29 maggio 2024."
24G00194,esame_aula,camera,2024-06-10,,Esaminato in Aula il 10 giugno 2024 e approvato il 25 giugno 2024.
24G00194,approvazione,camera,2024-06-25,,Esaminato in Aula il 10 giugno 2024 e approvato il 25 giugno 2024.
24G00194,assegnazione,senato,2024-07-03,10 Commissione (Affari sociali,"Senato della Repubblica (atto numero 1175): Assegnato alla 10 Commissione (Affari sociali, sanità, lavoro pubblico e privato, previdenza sociale), in sede redigente, il 3 luglio 2024, con i pareri delle Commissioni 1ª (Affari costituzionali, affari della Presidenza del Consiglio e dell'Interno, ordinamento generale dello Stato e della pubblica amministrazione, editoria, digitalizzazione), 3ª (Affari esteri e difesa) e 5ª (Programmazione economica, bilancio)."
24G00194,esame_commissione,senato,2024-09-24,10 Commissione (Affari sociali,"Esaminato dalla 10 Commissione (Affari sociali, sanità, lavoro pubblico e privato, previdenza sociale), in sede redigente, il 24 settembre 2024 e il 22 ottobre 2024."
24G00194,esame_aula,senato,2024-11-06,,Esaminato in Aula e approvato definitivamente il 6 novembre 2024.
24G00194,approvazione,senato,2024-11-06,,Esaminato in Aula e approvato definitivamente il 6 novembre 2024.
24G00190,assegnazione,camera,2024-11-06,2 Commissione (Giustizia),"Camera dei deputati (atto numero 2128): Assegnato alla 2 Commissione (Giustizia), in sede referente, il 6 novembre 2024, con i pareri del Comitato per la legislazione e delle Commissioni 1 (Affari Costituzionali, della Presidenza del Consiglio e interni), 5 Commissione (Bilancio, Tesoro e Programmazione) e 12 (Affari sociali)."
24G00190,esame_commissione,camera,2024-11-12,5 Commissione (Bilancio,"Esaminato dalla 5 Commissione (Bilancio, tesoro e programmazione), in sede referente, il 6 e il 12 novembre 2024."
24G00190,esame_aula,camera,2024-11-12,,Esaminato in Aula il 12 novembre 2024 e approvato definitivamente il 13 novembre 2024.
24G00190,approvazione,camera,2024-11-13,,Esaminato in Aula il 12 novembre 2024 e approvato definitivamente il 13 novembre 2024.
24G00190,assegnazione,senato,2024-10-02,2 Commissione (Giustizia),"Assegnato alla 2 Commissione (Giustizia), in sede referente, il 2 ottobre 2024, con i pareri del Comitato per la legislazione e delle Commissioni 1 Commissione (Affari costituzionali, affari della Presidenza del Consiglio e dell'Interno, ordinamento generale dello Stato e della Pubblica Amministrazione, editoria, digitalizzazione), 5 Commissione (Programmazione economica, bilancio) e 10ª (Affari sociali, sanità, lavoro pubblico e privato, previdenza sociale)."
24G00190,esame_commissione,senato,2024-10-29,2 Commissione (Giustizia),"Esaminato dalla 2 Commissione (Giustizia), in sede referente, il 9, il 22 e il 29 ottobre 2024."
24G00190,esame_aula,senato,2024-11-05,,Esaminato in Aula e approvato il 5 novembre 2024.
24G00190,approvazione,senato,2024-11-05,,Esaminato in Aula e approvato il 5 novembre 2024.
24G00186,assegnazione,camera,2024-03-19,Commissione 1 (Affari costituzionali,"Assegnato alla Commissione 1 (Affari costituzionali, della Presidenza del Consiglio e Interni), in sede referente, il 19 marzo 2024, con i pareri delle Commissioni 5 (Bilancio, tesoro e programmazione), 7 (Cultura, Scienza e Istruzione), 8 (Ambiente, territorio e lavori pubblici), 12 (Affari sociali) e per le Questioni regionali."
24G00186,esame_commissione,camera,2024-04-10,Commissione 1 (Affari costituzionali,"Esaminato dalla Commissione 1 (Affari costituzionali, della Presidenza del Consiglio e Interni), in sede referente, il 10 aprile 2024, il 29 maggio 2024, il 12 giugno 2024 e il 13 giugno 2024."
24G00186,esame_aula,camera,2024-06-17,,Esaminato in Aula il 17 giugno 2024 e approvato il 26 giugno 2024.
24G00186,approvazione,camera,2024-06-26,,Esaminato in Aula il 17 giugno 2024 e approvato il 26 giugno 2024.
24G00186,assegnazione,senato,2024-07-04,Commissione 1ª (Affari costituzionali,"Senato della Repubblica (atto numero 1178): Assegnato alla Commissione 1ª (Affari costituzionali, affari della Presidenza del Consiglio e dell'Interno, ordinamento generale dello Stato e della Pubblica Amministrazione, editoria, digitalizzazione), in sede redigente, il 4 luglio 2024, con i pareri delle Commissioni 5ª (Programmazione economica, bilancio), 7ª (Cultura e patrimonio culturale, istruzione pubblica, ricerca scientifica, spettacolo e sport), 8ª (Ambiente, transizione ecologica, energia, lavori pubblici, comunicazioni, innovazione tecnologica) e 10 Commissione (Affari sociali, sanità, lavoro pubblico e privato, previdenza sociale) e per le Questioni regionali."
