name,detail_link,dati_anagrafici,gruppo,gruppi,legislatura
DE SANCTIS Gaetano,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9261,,,Gruppo Misto : Membro dal 1 dicembre 1950 al 24 giugno 1953,1
DEL SECOLO Floriano,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9262,,,Gruppo Democratico di Sinistra : Membro dall'8 maggio 1948 al 20 giugno 1949,1
DELLA SETA Ugo,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9263,,,Gruppo Repubblicano : Membro dall'8 maggio 1948 al 14 febbraio 1949; Gruppo Misto : Membro dal 15 febbraio 1949 al 31 dicembre 1950; Gruppo Liberale : Membro dal 1 gennaio 1951 al 24 giugno 1953,1
DI GIOVANNI Eduardo,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9264,,,Gruppo Unita' Socialista : Segretario dall'8 maggio 1948 al 24 giugno 1953 (dal 13 febbraio 1952 il Gruppo assume la denominazione Partito Socialista Democratico Italiano),1
DI ROCCO Angelo,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6708,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
DONATI Albino,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7136,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
EINAUDI Luigi,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9267,,,,1
ELIA Raffaele,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9268,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
FABBRI Luigi,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9269,,,Gruppo Partito Socialista Italiano : Componente del Comitato Direttivo dall'8 maggio 1948 al 24 giugno 1953,1
FACCHINETTI Cipriano,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9270,,,Gruppo Repubblicano : Membro dall'8 maggio 1948 al 17 febbraio 1952,1
FALCK Enrico,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9271,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
FANTONI Luciano,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9272,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 31 dicembre 1950 Componente del Comitato Direttivo dal 1 gennaio 1951 al 24 giugno 1953,1
FANTUZZI Silvio,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9273,,,Gruppo Comunista : Membro dall'8 maggio 1948 al 24 giugno 1953,1
FARINA Giovanni,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9274,,,Gruppo Comunista : Membro dall'8 maggio 1948 al 24 giugno 1953,1
FARIOLI Domenico,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9275,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
FAZIO Egidio,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9276,,,Gruppo Misto : Membro dall'8 maggio 1948 al 31 dicembre 1948; Gruppo Liberale : Membro dal 1 gennaio 1949 al 24 giugno 1953,1
FEDELI Armando,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9277,,,Gruppo Comunista : Membro dall'8 maggio 1948 al 24 giugno 1953,1
FERRABINO Aldo,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9278,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
FERRAGNI Gaetano,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9279,,,Gruppo Partito Socialista Italiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
FERRARI Giacomo,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9280,,,Gruppo Comunista : Vicepresidente dall'8 maggio 1948 al 24 giugno 1953,1
FILIPPINI Giuseppe,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9281,,,Gruppo Unita' Socialista : Membro dall'8 maggio 1948 al 24 giugno 1953 (dal 13 febbraio 1952 il Gruppo assume la denominazione Partito Socialista Democratico Italiano),1
FIORE Umberto,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9282,,,Gruppo Comunista : Membro dall'8 maggio 1948 al 24 giugno 1953,1
FLECCHIA Vittorio,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9283,,,Gruppo Comunista : Membro dall'8 maggio 1948 al 24 giugno 1953,1
FOCACCIA Basilio,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9284,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
FORTUNATI Paolo,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9285,,,Gruppo Comunista : Membro dal 1 giugno 1948 al 24 giugno 1953,1
FRANZA Enea,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6731,,,Gruppo Misto : Segretario dall'8 maggio 1948 al 24 giugno 1953,1
FRASSATI Alfredo,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9286,,,Gruppo Misto : Membro dall'8 maggio 1948 al 24 giugno 1953,1
FUSCO Giuseppe,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9287,,,Gruppo Liberale : Membro dall'8 maggio 1948 al 24 giugno 1953,1
GALLETTO Bortolo,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9288,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
GASPAROTTO Luigi,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9289,,,Gruppo Misto : Vicepresidente dall'8 maggio 1948 al 24 giugno 1953,1
GAVA Silvio,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6742,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
GAVINA Cesare,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9290,,,Gruppo Comunista : Membro dall'8 maggio 1948 al 24 giugno 1953,1
GELMETTI Umberto,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9291,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
GENCO Giacinto,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6743,,,Gruppo Democratico Cristiano : Vicesegretario dall'8 maggio 1948 al 24 giugno 1953,1
GERINI Alessandro,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6744,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
GERVASI Galliano,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9292,,,Gruppo Comunista : Membro dall'8 maggio 1948 al 24 giugno 1953,1
GHIDETTI Vittorio,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9293,,,Gruppo Comunista : Membro dall'8 maggio 1948 al 24 giugno 1953,1
GHIDINI Gustavo,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9294,,,Gruppo Unita' Socialista : Membro dall'8 maggio 1948 al 24 giugno 1953 (dal 13 febbraio 1952 il Gruppo assume la denominazione Partito Socialista Democratico Italiano),1
GIACOMETTI Guido,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7133,,,Gruppo Partito Socialista Italiano : Componente del Comitato Direttivo dall'8 maggio 1948 al 24 giugno 1953,1
GIARDINA Camillo,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7159,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 31 dicembre 1948 Componente del Comitato Direttivo dal 1 gennaio 1949 al 24 giugno 1953,1
GIUA Michele,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9295,,,Gruppo Partito Socialista Italiano : Componente del Comitato Direttivo dall'8 maggio 1948 al 31 dicembre 1950 Vicepresidente dal 1 gennaio 1951 al 24 giugno 1953,1
GONZALES Enrico,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9296,,,Gruppo Unita' Socialista : Membro dall'8 maggio 1948 al 24 giugno 1953 (dal 13 febbraio 1952 il Gruppo assume la denominazione Partito Socialista Democratico Italiano),1
GORTANI Michele,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9297,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
GRAMEGNA Giuseppe,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6756,,,Gruppo Comunista : Membro dall'8 maggio 1948 al 24 giugno 1953,1
GRAVA Carlo,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9298,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 31 dicembre 1948 Componente del Comitato Direttivo dal 1 gennaio 1949 al 31 dicembre 1949 Membro dal 1 gennaio 1950 al 24 giugno 1953,1
GRIECO Ruggero,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9299,,,Gruppo Comunista : Componente del Comitato Direttivo dall'8 maggio 1948 al 24 giugno 1953,1
GRISOLIA Domenico,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9300,,,Gruppo Partito Socialista Italiano : Segretario dall'8 maggio 1948 al 24 giugno 1953,1
GUARIENTI Ugo,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9301,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
GUGLIELMONE Teresio,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9302,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
ITALIA Salvatore,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9303,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
JACINI Stefano,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9304,,,Gruppo Democratico Cristiano : Componente del Comitato Direttivo dall'8 maggio 1948 al 31 dicembre 1948 Membro dal 1 gennaio 1949 al 31 maggio 1952,1
JANNACCONE Pasquale,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9305,,,Gruppo Misto : Membro dal 1 dicembre 1950 al 31 dicembre 1950; Gruppo Liberale : Membro dal 1 gennaio 1951 al 31 dicembre 1951; Gruppo Misto : Membro dal 1 gennaio 1952 al 24 giugno 1953,1
JANNELLI Gabriele,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9306,,,Gruppo Partito Socialista Italiano : Membro dal 22 giugno 1949 al 24 giugno 1953,1
JANNUZZI Onofrio,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9307,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
LABRIOLA Arturo,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9308,,,Gruppo Misto : Membro dall'8 maggio 1948 al 24 giugno 1953,1
LAMBERTI Giovanni,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7268,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 31 dicembre 1952 Componente del Comitato Direttivo dal 1 gennaio 1953 al 24 giugno 1953,1
LANZA Fabrizio,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9309,,,Gruppo Misto : Membro dall'8 maggio 1948 al 24 giugno 1953,1
LANZA FILINGERI Stefano,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9310,,,Gruppo Misto : Membro dall'8 maggio 1948 al 24 giugno 1953,1
LANZARA Goffredo,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9311,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
LANZETTA Michele,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9312,,,Gruppo Partito Socialista Italiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
LAVIA Giuseppe,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9313,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
LAZZARINO Ermanno,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9314,,,Gruppo Comunista : Membro dall'8 maggio 1948 al 24 giugno 1953,1
LAZZARO Federico,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9315,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
LEONE Francesco,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9316,,,Gruppo Comunista : Membro dall'8 maggio 1948 al 24 giugno 1953,1
LEPORE Antonio,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9317,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
LI CAUSI Girolamo,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7308,,,Gruppo Comunista : Membro dall'8 maggio 1948 al 24 giugno 1953,1
LOCATELLI Amilcare,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9318,,,Gruppo Partito Socialista Italiano : Membro dal 28 luglio 1948 al 24 giugno 1953,1
LODATO Ignazio,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9319,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
LONGONI Mario,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9320,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
LOPARDI Emidio,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9321,,,Gruppo Partito Socialista Italiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
LORENZI Angelo,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6797,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
LOVERA Felice,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9322,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
LUCIFERO Roberto,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9933,,,Gruppo Liberale : Membro dall'8 maggio 1948 al 19 dicembre 1949; Gruppo Misto : Membro dal 20 dicembre 1949 al 24 giugno 1953,1
LUISETTI Virgilio Mario,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9324,,,Gruppo Partito Socialista Italiano : Membro dall'8 maggio 1948 al 31 dicembre 1950; Gruppo Misto : Membro dal 1 gennaio 1951 al 18 giugno 1951; Gruppo PSI (Sezione Italiana dell'Internaz. Socialista) : Membro dal 19 giugno 1951 al 30 gennaio 1952,1
LUSSU Emilio,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7255,,,Gruppo Democratico di Sinistra : Membro dall'8 maggio 1948 al 31 dicembre 1948; Gruppo Partito Socialista Italiano : Membro dal 1 gennaio 1949 al 24 giugno 1953,1
MACRELLI Cino,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9325,,,Gruppo Repubblicano : Membro dall'8 maggio 1948 al 31 dicembre 1949 Presidente dal 1 gennaio 1950 al 24 giugno 1953,1
MAFFI Fabrizio,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9326,,,Gruppo Comunista : Componente del Comitato Direttivo dall'8 maggio 1948 al 24 giugno 1953,1
MAGLI Arcangelo,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9327,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
MAGLIANO Giuseppe,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9328,,,Gruppo Democratico Cristiano : Vicesegretario dall'8 maggio 1948 al 24 giugno 1953,1
MAGRI' Domenico,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9329,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
MALINTOPPI Enrico,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9330,,,Gruppo Repubblicano : Segretario dall'8 maggio 1948 al 24 giugno 1953,1
MANCINELLI Carmine,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9331,,,Gruppo Partito Socialista Italiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
MANCINI Pietro,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9332,,,Gruppo Partito Socialista Italiano : Componente del Comitato Direttivo dall'8 maggio 1948 al 24 giugno 1953,1
MANTICA Antonio,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9333,,,Gruppo Partito Socialista Italiano : Membro dal 14 ottobre 1952 al 24 giugno 1953,1
MARANI Pietro,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9334,,,Gruppo Partito Socialista Italiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
MARCHINI CAMIA Francesco,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9335,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
MARCONCINI Federico,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9336,,,Gruppo Democratico Cristiano : Componente del Comitato Direttivo dall'8 maggio 1948 al 24 giugno 1953,1
MARIANI Francesco,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9337,,,Gruppo Partito Socialista Italiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
MARIOTTI Attilio,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9338,,,Gruppo Partito Socialista Italiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
MARTINI Ferdinando,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9339,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
MASSINI Cesare,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9340,,,Gruppo Comunista : Membro dall'8 maggio 1948 al 24 giugno 1953,1
MASTINO Pietro,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9341,,,Gruppo Democratico di Sinistra : Segretario dall'8 maggio 1948 al 24 giugno 1953,1
MAZZONI Nino,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9342,,,Gruppo Unita' Socialista : Membro dall'8 maggio 1948 al 18 giugno 1951 (dal 1 gennaio 1950 il Gruppo assume la denominazione Partito Socialista dei Lavoratori Italiani); Gruppo Misto : Membro dal 19 giugno 1951 al 24 giugno 1953,1
MEACCI Gino,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9343,,,Gruppo Comunista : Membro dall'8 maggio 1948 al 24 giugno 1953,1
MEDICI Giuseppe,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6832,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
MENGHI Vincenzo,https://www.senato.it/legislature/1/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9344,,,Gruppo Democratico Cristiano : Membro dall'8 maggio 1948 al 24 giugno 1953,1
